telemetry_sequence,stm32_tick_ms,vision_frame_id,ball_x_px,error_px,velocity_px_s,p_term_us,i_term_us,d_term_us,control_offset_us,servo_target_us,servo_current_us,guard_state,measurement_status,control_flags,motion_state,motion_flags,motion_link_valid,acc_track_mg,yaw_rate_dps,vibration_level_mg,line_error,left_speed,right_speed,turn_command,motion_sequence,motion_age_ms,lost_grace,lost_age_ms,lost_recovery,pid_sum_raw_us,pid_sum_directed_us,acc_filtered_mg,af_raw_us,af_clamped_us,af_slewed_us,yaw_raw_dps,speed_average,speed_scale_x1000,yf_raw_us,yf_clamped_us,yf_slewed_us,hold_pwm_effective_us,feedforward_total_us,servo_prelimit_us,servo_flags,motion_bias_active_us,turn_scale,yaw_handover,turn_preview_raw_us,turn_preview_slewed_us
557,11162,523,502,4,-3,0,-5,3,1,1298,1307,5,0,221,1,23,1,9,-1.3,3,2,0,0,0,393,1,0,0,0,-1,1,-6,-8,-8,-8,0.0,0,0,0,0,0,1297,-8,1298,2,0,0.0,0.0,0,0
558,11182,525,502,4,-3,0,-5,3,2,1306,1298,5,0,221,1,23,1,11,-1.2000000000000002,3,2,0,0,0,394,1,0,0,0,-2,2,-1,-1,-1,-1,0.0,0,0,0,0,0,1304,-1,1306,2,0,0.0,0.0,0,0
559,11202,526,502,4,-2,0,-5,2,3,1312,1306,5,0,221,1,23,1,11,-1.2000000000000002,3,2,0,0,0,394,21,0,0,0,-3,3,3,4,4,4,0.0,0,0,0,0,0,1309,4,1312,2,0,0.0,0.0,0,0
560,11222,528,502,4,-2,0,-5,2,3,1311,1312,5,0,221,1,23,1,0,-1.1,4,2,0,0,0,395,10,0,0,0,-3,3,2,3,3,3,0.0,0,0,0,0,0,1308,3,1311,2,0,0.0,0.0,0,0
561,11242,530,502,4,-1,0,-5,1,3,1314,1311,5,0,221,1,23,1,8,-1.1,3,2,0,0,0,396,10,0,0,0,-3,3,4,6,6,6,0.0,0,0,0,0,0,1311,6,1314,2,0,0.0,0.0,0,0
562,11262,532,502,4,-1,0,-5,1,4,1318,1314,5,0,221,1,23,1,10,-1.1,4,2,0,0,0,397,10,0,0,0,-4,4,6,9,9,9,0.0,0,0,0,0,0,1314,9,1318,2,0,0.0,0.0,0,0
563,11282,533,502,4,-1,0,-5,1,4,1319,1318,5,0,221,1,7,1,9,-1.0,3,2,0,0,0,398,10,0,0,0,-4,4,7,10,10,10,0.0,0,0,0,0,0,1315,10,1319,2,0,0.0,0.0,0,0
564,11302,535,502,4,-1,0,-5,1,4,1322,1319,5,0,221,1,7,1,13,-1.4000000000000001,4,2,0,0,0,399,10,0,0,0,-4,4,9,13,13,13,0.0,0,0,0,0,0,1318,13,1322,2,0,0.0,0.0,0,0
565,11322,537,502,4,-1,0,-5,1,4,1324,1322,5,0,221,1,7,1,13,-1.4000000000000001,4,2,0,0,0,399,30,0,0,0,-4,4,10,15,15,15,0.0,0,0,0,0,0,1320,15,1324,2,0,0.0,0.0,0,0
566,11342,539,502,4,0,0,-5,0,4,1324,1324,5,0,221,1,7,1,11,-1.8,3,2,0,0,0,400,20,0,0,0,-4,4,10,15,15,15,0.0,0,0,0,0,0,1320,15,1324,0,0,0.0,0.0,0,0
567,11362,540,502,4,0,0,-5,0,4,1320,1324,5,0,221,1,7,1,0,-1.8,5,1,0,1,0,401,20,0,0,0,-4,4,7,11,11,11,0.0,0,0,0,0,0,1316,11,1320,2,0,0.0,0.0,0,0
568,11382,542,502,4,0,0,-5,0,4,1321,1320,5,0,221,1,7,1,11,-1.3,9,2,0,0,0,403,1,0,0,0,-4,4,8,12,12,12,0.0,0,0,0,0,0,1317,12,1321,2,0,0.0,0.0,0,0
569,11402,544,502,4,0,0,-5,0,5,1325,1321,5,0,221,1,7,1,15,-1.0,9,2,0,0,0,404,1,0,0,0,-5,5,10,15,15,15,0.0,0,0,0,0,0,1320,15,1325,2,0,0.0,0.0,0,0
570,11422,546,502,4,0,0,-5,0,5,1328,1325,5,0,221,1,7,1,15,-1.0,9,2,0,0,0,404,21,0,0,0,-5,5,12,18,18,18,0.0,0,0,0,0,0,1323,18,1328,2,0,0.0,0.0,0,0
571,11442,548,502,4,0,0,-5,0,5,1326,1328,5,0,221,1,7,1,9,-1.2000000000000002,10,2,0,2,0,405,11,0,0,0,-5,5,11,16,16,16,0.0,0,0,0,0,0,1321,16,1326,2,0,0.0,0.0,0,0
572,11462,549,502,4,0,0,-5,0,5,1327,1326,5,0,221,1,7,1,13,-1.3,8,2,0,3,0,406,11,0,0,0,-5,5,12,17,17,17,0.0,0,0,0,0,0,1322,17,1327,2,0,0.0,0.0,0,0
573,11482,551,502,4,0,0,-5,0,5,1327,1327,5,0,221,1,7,1,10,-1.3,8,2,0,0,0,407,11,0,0,0,-5,5,11,17,17,17,0.0,0,0,0,0,0,1322,17,1327,0,0,0.0,0.0,0,0
574,11502,553,502,4,0,0,-5,0,5,1326,1327,5,0,221,1,7,1,9,-1.4000000000000001,6,2,9,0,0,408,11,0,0,0,-5,5,10,16,16,16,0.0,0,0,0,0,0,1321,16,1326,2,0,0.0,0.0,0,0
575,11522,554,502,4,0,0,-5,0,5,1327,1326,5,0,221,1,7,1,14,-1.2000000000000002,6,2,2,0,0,409,11,0,0,0,-5,5,12,17,17,17,0.0,0,0,0,0,0,1322,17,1327,2,0,0.0,0.0,0,0
576,11542,556,502,4,0,0,-5,0,5,1326,1327,5,0,221,1,7,1,9,-1.4000000000000001,6,2,20,0,0,410,1,0,0,0,-5,5,11,16,16,16,0.0,0,0,0,0,0,1321,16,1326,2,0,0.0,0.0,0,0
577,11562,558,502,4,0,0,-5,0,5,1325,1326,5,0,221,1,7,1,9,-1.2000000000000002,5,2,9,1,0,411,1,0,0,0,-5,5,10,15,15,15,0.0,0,0,0,0,0,1320,15,1325,2,0,0.0,0.0,0,0
578,11582,560,500,6,-3,24,-5,3,-22,1298,1325,5,0,221,1,7,1,9,-1.2000000000000002,5,2,9,1,0,411,21,0,0,0,22,-22,10,15,15,15,0.0,0,0,0,0,0,1320,15,1298,2,0,0.0,0.0,0,0
579,11602,561,501,5,-5,20,-5,5,-21,1299,1298,5,0,221,1,7,1,10,-1.3,5,2,4,5,0,412,20,0,0,0,21,-21,10,15,15,15,0.0,0,0,0,0,0,1320,15,1299,2,0,0.0,0.0,0,0
580,11622,563,501,5,-7,20,-4,7,-23,1292,1299,5,0,221,1,7,1,0,-1.4000000000000001,6,2,17,20,-1,414,1,0,0,0,23,-23,7,10,10,10,0.0,0,0,0,0,0,1315,10,1292,2,0,0.0,0.0,0,0
581,11642,565,501,5,-8,20,-4,8,-23,1289,1292,5,0,221,1,7,1,0,-1.4000000000000001,6,2,17,20,-1,414,21,0,0,0,23,-23,5,7,7,7,0.0,0,0,0,0,0,1312,7,1289,2,0,0.0,0.0,0,0
582,11662,567,500,6,-8,24,-4,8,-28,1287,1289,5,0,221,1,7,1,10,-0.5,7,2,7,21,0,415,11,0,0,0,28,-28,6,10,10,10,0.0,0,0,0,0,0,1315,10,1287,2,0,0.0,0.0,0,0
583,11682,568,500,6,-9,24,-4,9,-29,1276,1287,5,0,221,1,7,1,-15,0.5,14,2,22,10,0,416,11,0,0,0,29,-29,0,0,0,0,0.0,0,0,0,0,0,1305,0,1276,2,0,0.0,0.0,0,0
584,11702,570,500,6,-10,24,-4,10,-30,1275,1276,5,0,221,1,7,1,0,-1.7000000000000002,18,3,5,6,-1,417,10,0,0,0,30,-30,0,0,0,0,0.0,0,0,0,0,0,1305,0,1275,2,0,0.0,0.0,0,0
585,11722,572,500,6,-10,24,-4,10,-30,1275,1275,5,0,221,1,7,1,0,-1.3,23,3,11,26,-1,418,10,0,0,0,30,-30,0,0,0,0,0.0,0,0,0,0,0,1305,0,1275,0,0,0.0,0.0,0,0
586,11742,574,500,6,-9,24,-3,9,-30,1271,1275,5,0,221,1,7,1,-8,0.4,23,2,14,13,0,419,10,0,0,0,30,-30,-2,-4,-4,-4,0.0,0,0,0,0,0,1301,-4,1271,2,0,0.0,0.0,0,0
587,11762,575,499,7,-10,28,-3,10,-34,1265,1271,5,0,221,1,7,1,-8,0.4,23,2,14,13,0,419,30,0,0,0,34,-34,-4,-6,-6,-6,0.0,0,0,0,0,0,1299,-6,1265,2,0,0.0,0.0,0,0
588,11782,577,498,8,-11,32,-3,11,-40,1261,1265,5,0,221,1,7,1,0,-1.3,17,0,17,21,0,421,1,0,0,0,40,-40,-3,-4,-4,-4,0.0,0,0,0,0,0,1301,-4,1261,2,0,0.0,0.0,0,0
589,11802,579,498,8,-14,32,-3,14,-43,1259,1261,5,0,221,1,7,1,0,-1.7000000000000002,13,1,21,11,-1,422,1,0,0,0,43,-43,-2,-3,-3,-3,0.0,0,0,0,0,0,1302,-3,1259,2,0,0.0,0.0,0,0
590,11822,581,496,10,-18,40,-3,18,-56,1247,1259,5,0,221,1,7,1,0,-1.7000000000000002,13,1,21,11,-1,422,21,0,0,0,56,-56,-1,-2,-2,-2,0.0,0,0,0,0,0,1303,-2,1247,2,0,0.0,0.0,0,0
591,11842,582,496,10,-22,40,-3,22,-60,1244,1247,5,0,221,1,7,1,0,-1.4000000000000001,12,2,14,26,0,423,20,0,0,0,60,-60,-1,-1,-1,-1,0.0,0,0,0,0,0,1304,-1,1244,2,0,0.0,0.0,0,0
592,11862,584,495,11,-26,44,-2,26,-68,1236,1244,5,0,221,1,7,1,0,-1.0,9,3,28,12,0,424,20,0,0,0,68,-68,-1,-1,-1,-1,0.0,0,0,0,0,0,1304,-1,1236,2,0,0.0,0.0,0,0
593,11882,586,494,12,-29,48,-2,29,-75,1229,1236,5,0,221,1,7,1,0,0.6000000000000001,13,3,29,15,-1,425,11,0,0,0,75,-75,0,-1,-1,-1,0.0,0,0,0,0,0,1304,-1,1229,2,0,0.0,0.0,0,0
594,11902,588,494,12,-31,48,-2,31,-77,1232,1229,5,0,221,1,7,1,9,-2.3000000000000003,16,2,21,35,0,426,11,0,0,0,77,-77,2,4,4,4,0.0,0,0,0,0,0,1309,4,1232,2,0,0.0,0.0,0,0
595,11922,589,494,12,-31,48,-1,31,-78,1234,1232,5,0,221,1,7,1,9,-1.4000000000000001,21,1,35,19,0,427,11,0,0,0,78,-78,4,7,7,7,0.0,0,0,0,0,0,1312,7,1234,2,0,0.0,0.0,0,0
596,11942,591,494,12,-29,48,-1,29,-76,1234,1234,5,0,221,1,7,1,0,-2.9000000000000004,21,1,28,31,0,428,11,0,0,0,76,-76,3,5,5,5,0.0,0,0,0,0,0,1310,5,1234,0,0,0.0,0.0,0,0
597,11962,593,493,13,-26,52,-1,26,-77,1231,1234,5,0,221,1,7,1,0,-1.9000000000000001,28,1,24,34,0,429,11,0,0,0,77,-77,2,3,3,3,0.0,0,0,0,0,0,1308,3,1231,2,0,0.0,0.0,0,0
598,11982,595,493,13,-23,52,0,23,-75,1232,1231,5,0,221,1,7,1,0,-1.7000000000000002,22,3,30,32,-1,430,1,0,0,0,75,-75,1,2,2,2,0.0,0,0,0,0,0,1307,2,1232,2,0,0.0,0.0,0,0
599,12002,596,491,15,-23,60,0,23,-82,1225,1232,5,0,221,1,7,1,0,-1.5,18,2,32,34,0,431,1,0,0,0,82,-82,1,2,2,2,0.0,0,0,0,0,0,1307,2,1225,2,0,0.0,0.0,0,0
600,12022,598,492,14,-23,56,0,23,-79,1227,1225,5,0,221,1,7,1,0,-1.5,15,6,34,32,-2,432,1,0,0,0,79,-79,1,1,1,1,0.0,0,0,0,0,0,1306,1,1227,2,0,0.0,0.0,0,0
601,12042,600,490,16,-26,64,1,26,-90,1216,1227,5,0,221,1,7,1,0,-1.9000000000000001,12,15,38,28,-4,433,1,0,0,0,90,-90,1,1,1,1,0.0,0,0,0,0,0,1306,1,1216,2,0,0.0,0.0,0,0
602,12062,602,489,17,-28,68,1,28,-97,1212,1216,5,0,221,1,7,1,8,-2.6,7,1,38,38,0,434,1,0,0,0,97,-97,3,4,4,4,0.0,0,0,0,0,0,1309,4,1212,2,0,0.0,0.0,0,0
603,12082,603,488,18,-31,72,1,31,-104,1207,1212,5,0,221,1,7,1,8,-2.6,7,1,38,38,0,434,21,0,0,0,104,-104,4,6,6,6,0.0,0,0,0,0,0,1311,6,1207,2,0,0.0,0.0,0,0
604,12102,605,486,20,-35,80,2,35,-117,1193,1207,5,0,221,1,7,1,0,-2.3000000000000003,10,-2,36,31,0,435,11,0,0,0,117,-117,3,5,5,5,0.0,0,0,0,0,0,1310,5,1193,2,0,0.0,0.0,0,0
605,12122,607,486,20,-40,80,3,40,-123,1185,1193,5,0,221,1,7,1,0,-1.6,14,-3,41,42,0,436,11,0,0,0,123,-123,2,3,3,3,0.0,0,0,0,0,0,1308,3,1185,2,0,0.0,0.0,0,0
606,12142,608,486,20,-43,80,3,43,-126,1181,1185,5,0,221,1,7,1,0,-0.8,14,0,40,37,0,437,11,0,0,0,126,-126,1,2,2,2,0.0,0,0,0,0,0,1307,2,1181,2,0,0.0,0.0,0,0
607,12162,610,486,20,-42,80,3,42,-125,1182,1181,5,0,221,1,7,1,0,-1.1,15,-10,43,40,4,438,11,0,0,0,125,-125,1,2,2,2,0.0,0,0,0,0,0,1307,2,1182,2,0,0.0,0.0,0,0
608,12182,612,486,20,-36,80,4,36,-120,1186,1182,5,0,221,1,7,1,0,-1.2000000000000002,13,-4,40,44,1,439,11,0,0,0,120,-120,1,1,1,1,0.0,0,0,0,0,0,1306,1,1186,2,0,0.0,0.0,0,0
609,12202,614,484,22,-32,88,4,32,-124,1182,1186,5,0,221,1,7,1,0,-1.2000000000000002,13,-4,40,44,1,439,31,0,0,0,124,-124,1,1,1,1,0.0,0,0,0,0,0,1306,1,1182,2,0,0.0,0.0,0,0
610,12222,616,484,22,-30,88,5,30,-123,1183,1182,5,0,221,1,7,1,0,-2.1,13,-14,37,46,4,441,1,0,0,0,123,-123,0,1,1,1,0.0,0,0,0,0,0,1306,1,1183,2,0,0.0,0.0,0,0
611,12242,617,484,22,-29,88,5,29,-122,1183,1183,5,0,221,1,7,1,0,-1.0,17,-13,44,45,4,442,1,0,0,0,122,-122,0,0,0,0,0.0,0,0,0,0,0,1305,0,1183,0,0,0.0,0.0,0,0
612,12262,619,484,22,-27,88,6,27,-121,1184,1183,5,0,221,2,7,1,0,-1.2000000000000002,16,-7,44,50,1,443,1,0,0,0,121,-121,0,0,0,0,0.0,0,0,0,0,0,1305,0,1184,2,0,0.0,0.0,0,0
613,12282,621,484,22,-25,88,7,25,-119,1186,1184,5,0,221,2,7,1,0,-0.5,17,-13,45,47,4,444,1,0,0,0,119,-119,0,0,0,0,0.0,0,0,0,0,0,1305,0,1186,2,0,0.0,0.0,0,0
614,12302,622,485,21,-21,84,7,21,-112,1193,1186,5,0,221,2,7,1,0,-0.5,17,-13,45,47,4,444,21,0,0,0,112,-112,0,0,0,0,0.0,0,0,0,0,0,1305,0,1193,2,0,0.0,0.0,0,0
615,12322,624,484,22,-16,88,7,16,-112,1193,1193,5,0,221,2,7,1,0,-0.5,15,-12,50,51,4,445,10,0,0,0,112,-112,0,0,0,0,0.0,0,0,0,0,0,1305,0,1193,0,0,0.0,0.0,0,0
616,12342,626,482,24,-16,96,8,16,-120,1185,1193,5,0,221,2,7,1,0,-0.5,13,-14,44,54,5,446,10,0,0,0,120,-120,0,0,0,0,0.0,0,0,0,0,0,1305,0,1185,2,0,0.0,0.0,0,0
617,12362,628,482,24,-18,96,9,18,-122,1187,1185,5,0,221,2,7,1,8,0.0,9,-14,51,50,5,447,10,0,0,0,122,-122,2,4,4,4,0.0,0,0,0,0,0,1309,4,1187,2,0,0.0,0.0,0,0
618,12382,629,482,24,-19,96,9,19,-124,1184,1187,5,0,221,2,7,1,0,-0.7000000000000001,9,-10,51,52,3,448,10,0,0,0,124,-124,2,3,3,3,0.0,0,0,0,0,0,1308,3,1184,2,0,0.0,0.0,0,0
619,12402,631,482,24,-21,96,10,21,-127,1180,1184,5,0,221,2,7,1,0,-1.4000000000000001,10,-12,48,50,4,449,10,0,0,0,127,-127,1,2,2,2,0.0,0,0,0,0,0,1307,2,1180,2,0,0.0,0.0,0,0
620,12422,633,482,24,-20,96,10,20,-126,1180,1180,5,0,221,2,7,1,0,-1.4000000000000001,10,-12,48,50,4,449,30,0,0,0,126,-126,1,1,1,1,0.0,0,0,0,0,0,1306,1,1180,0,0,0.0,0.0,0,0
621,12442,635,482,24,-16,96,11,16,-123,1183,1180,5,0,221,2,7,1,0,-1.7000000000000002,10,-7,53,52,1,450,20,0,0,0,123,-123,1,1,1,1,0.0,0,0,0,0,0,1306,1,1183,2,0,0.0,0.0,0,0
622,12462,636,482,24,-13,96,11,13,-120,1186,1183,5,0,221,2,7,1,0,-1.0,7,-5,52,54,0,452,1,0,0,0,120,-120,0,1,1,1,0.0,0,0,0,0,0,1306,1,1186,2,0,0.0,0.0,0,0
623,12482,638,483,23,-9,92,12,9,-113,1196,1186,5,0,221,2,7,1,8,-0.9,10,-10,57,53,4,453,1,0,0,0,113,-113,3,4,4,4,0.0,0,0,0,0,0,1309,4,1196,2,0,0.0,0.0,0,0
624,12502,640,483,23,-5,92,13,5,-109,1205,1196,5,0,221,2,7,1,14,-0.6000000000000001,10,-7,56,59,2,454,1,0,0,0,109,-109,6,9,9,9,0.0,0,0,0,0,0,1314,9,1205,2,0,0.0,0.0,0,0
625,12522,642,484,22,0,88,13,0,-101,1217,1205,5,0,221,2,7,1,14,-0.6000000000000001,10,-7,56,59,2,454,21,0,0,0,101,-101,8,13,13,13,0.0,0,0,0,0,0,1318,13,1217,2,0,0.0,0.0,0,0
626,12542,643,484,22,4,88,14,-4,-97,1225,1217,5,0,221,2,7,1,19,-0.8,12,-7,53,59,3,455,11,0,0,0,97,-97,12,17,17,17,0.0,0,0,0,0,0,1322,17,1225,2,0,0.0,0.0,0,0
627,12562,645,484,22,7,88,14,-7,-95,1226,1225,5,0,221,2,7,1,9,-0.30000000000000004,14,-6,57,56,2,456,10,0,0,0,95,-95,11,16,16,16,0.0,0,0,0,0,0,1321,16,1226,2,0,0.0,0.0,0,0
628,12582,647,484,22,8,88,15,-8,-95,1221,1226,5,0,221,2,7,1,0,-0.6000000000000001,15,-8,58,60,4,457,10,0,0,0,95,-95,8,11,11,11,0.0,0,0,0,0,0,1316,11,1221,2,0,0.0,0.0,0,0
629,12602,649,484,22,8,88,15,-8,-96,1217,1221,5,0,221,2,7,1,0,-0.5,11,-9,59,60,4,458,10,0,0,0,96,-96,5,8,8,8,0.0,0,0,0,0,0,1313,8,1217,2,0,0.0,0.0,0,0
630,12622,650,485,21,8,84,16,-8,-91,1220,1217,5,0,221,2,7,1,0,-0.30000000000000004,11,-7,57,63,3,459,10,0,0,0,91,-91,4,6,6,6,0.0,0,0,0,0,0,1311,6,1220,2,0,0.0,0.0,0,0
631,12642,652,485,21,9,84,16,-9,-92,1217,1220,5,0,221,2,7,1,0,-0.30000000000000004,11,-7,57,63,3,459,30,0,0,0,92,-92,3,4,4,4,0.0,0,0,0,0,0,1309,4,1217,2,0,0.0,0.0,0,0
632,12662,654,486,20,11,80,17,-11,-86,1222,1217,5,0,221,2,7,1,0,0.0,9,-11,60,66,6,460,20,0,0,0,86,-86,2,3,3,3,0.0,0,0,0,0,0,1308,3,1222,2,0,0.0,0.0,0,0
633,12682,656,487,19,15,76,17,-15,-79,1228,1222,5,0,221,2,7,1,0,-0.5,7,-7,61,63,4,461,20,0,0,0,79,-79,1,2,2,2,0.0,0,0,0,0,0,1307,2,1228,2,0,0.0,0.0,0,0
634,12702,657,488,18,19,72,18,-19,-71,1235,1228,5,0,221,2,7,1,0,0.30000000000000004,9,-4,62,67,2,463,1,0,0,0,71,-71,1,1,1,1,0.0,0,0,0,0,0,1306,1,1235,2,0,0.0,0.0,0,0
635,12722,659,486,20,19,80,18,-19,-79,1232,1235,5,0,221,2,7,1,12,1.0,10,-8,65,72,3,464,1,0,0,0,79,-79,4,6,6,6,0.0,0,0,0,0,0,1311,6,1232,2,0,0.0,0.0,0,0
636,12742,661,486,20,17,80,19,-17,-82,1233,1232,5,0,221,2,7,1,12,1.0,10,-8,65,72,3,464,21,0,0,0,82,-82,7,10,10,10,0.0,0,0,0,0,0,1315,10,1233,2,0,0.0,0.0,0,0
637,12762,662,486,20,14,80,19,-14,-85,1230,1233,5,0,221,2,7,1,8,0.9,10,-5,66,67,2,465,11,0,0,0,85,-85,7,10,10,10,0.0,0,0,0,0,0,1315,10,1230,2,0,0.0,0.0,0,0
638,12782,664,487,19,11,76,19,-11,-84,1228,1230,5,0,221,2,7,1,0,-0.1,13,-8,62,70,4,466,11,0,0,0,84,-84,5,7,7,7,0.0,0,0,0,0,0,1312,7,1228,2,0,0.0,0.0,0,0
639,12802,666,488,18,10,72,20,-10,-82,1228,1228,5,0,221,2,7,1,0,-0.1,13,3,71,70,0,467,11,0,0,0,82,-82,3,5,5,5,0.0,0,0,0,0,0,1310,5,1228,0,0,0.0,0.0,0,0
640,12822,668,488,18,13,72,20,-13,-80,1229,1228,5,0,221,2,7,1,0,-0.4,11,-9,70,72,0,468,11,0,0,0,80,-80,2,4,4,4,0.0,0,0,0,0,0,1309,4,1229,2,0,0.0,0.0,0,0
641,12842,670,488,18,15,72,21,-15,-78,1230,1229,5,0,221,2,7,1,0,-0.4,13,-9,73,73,5,469,11,0,0,0,78,-78,2,3,3,3,0.0,0,0,0,0,0,1308,3,1230,2,0,0.0,0.0,0,0
642,12862,671,488,18,15,72,21,-15,-78,1233,1230,5,0,221,2,7,1,9,-0.1,14,-10,70,75,5,470,1,0,0,0,78,-78,4,6,6,6,0.0,0,0,0,0,0,1311,6,1233,2,0,0.0,0.0,0,0
643,12882,673,488,18,13,72,22,-13,-80,1229,1233,5,0,221,2,7,1,0,0.5,11,-4,70,73,1,471,1,0,0,0,80,-80,3,4,4,4,0.0,0,0,0,0,0,1309,4,1229,2,0,0.0,0.0,0,0
644,12902,675,487,19,9,76,22,-9,-89,1219,1229,5,0,221,2,7,1,0,0.5,11,-4,70,73,1,471,21,0,0,0,89,-89,2,3,3,3,0.0,0,0,0,0,0,1308,3,1219,2,0,0.0,0.0,0,0
645,12922,676,486,20,5,80,23,-5,-98,1204,1219,5,0,221,2,7,1,-10,0.0,12,-9,75,76,5,472,20,0,0,0,98,-98,-2,-3,-3,-3,0.0,0,0,0,0,0,1302,-3,1204,2,0,0.0,0.0,0,0
646,12942,678,488,18,2,72,23,-2,-93,1214,1204,5,0,221,2,7,1,9,0.30000000000000004,19,-4,78,75,2,474,1,0,0,0,93,-93,2,2,2,2,0.0,0,0,0,0,0,1307,2,1214,2,0,0.0,0.0,0,0
647,12962,680,486,20,-2,80,24,2,-105,1206,1214,5,0,221,2,7,1,9,0.30000000000000004,19,-4,78,75,2,474,21,0,0,0,105,-105,4,6,6,6,0.0,0,0,0,0,0,1311,6,1206,2,0,0.0,0.0,0,0
648,12982,682,486,20,-4,80,24,4,-108,1201,1206,5,0,221,2,7,1,0,0.0,21,-3,77,79,1,475,11,0,0,0,108,-108,3,4,4,4,0.0,0,0,0,0,0,1309,4,1201,2,0,0.0,0.0,0,0
649,13002,684,488,18,-3,72,25,3,-99,1215,1201,5,0,221,2,7,1,14,-0.7000000000000001,25,-4,74,81,1,476,11,0,0,0,99,-99,6,9,9,9,0.0,0,0,0,0,0,1314,9,1215,2,0,0.0,0.0,0,0
650,13022,685,488,18,1,72,25,-1,-96,1215,1215,5,0,221,2,7,1,0,-0.4,27,-5,79,77,3,477,12,0,0,0,96,-96,4,6,6,6,0.0,0,0,0,0,0,1311,6,1215,0,0,0.0,0.0,0,0
651,13042,687,488,18,3,72,25,-3,-95,1223,1215,5,0,221,2,7,1,18,-0.4,30,-8,79,85,6,478,11,0,0,0,95,-95,8,13,13,13,0.0,0,0,0,0,0,1318,13,1223,2,0,0.0,0.0,0,0
652,13062,689,489,17,8,68,26,-8,-86,1228,1223,5,0,221,2,7,1,0,-0.2,30,-6,76,82,2,479,11,0,0,0,86,-86,6,9,9,9,0.0,0,0,0,0,0,1314,9,1228,2,0,0.0,0.0,0,0
653,13082,690,488,18,11,72,26,-11,-87,1216,1228,5,0,221,2,7,1,-17,0.1,31,-8,79,81,5,480,1,0,0,0,87,-87,-1,-2,-2,-2,0.0,0,0,0,0,0,1303,-2,1216,2,0,0.0,0.0,0,0
654,13102,692,489,17,13,68,27,-13,-82,1222,1216,5,0,221,2,7,1,0,0.6000000000000001,30,-4,82,86,2,481,1,0,0,0,82,-82,-1,-1,-1,-1,0.0,0,0,0,0,0,1304,-1,1222,2,0,0.0,0.0,0,0
655,13122,694,490,16,14,64,27,-14,-77,1227,1222,5,0,221,2,7,1,0,0.9,30,-4,78,84,2,482,1,0,0,0,77,-77,0,-1,-1,-1,0.0,0,0,0,0,0,1304,-1,1227,2,0,0.0,0.0,0,0
656,13142,696,490,16,15,64,27,-15,-76,1228,1227,5,0,221,2,7,1,0,0.9,30,-4,78,84,2,482,21,0,0,0,76,-76,0,-1,-1,-1,0.0,0,0,0,0,0,1304,-1,1228,2,0,0.0,0.0,0,0
657,13162,697,490,16,16,64,28,-16,-76,1229,1228,5,0,221,2,7,1,0,0.30000000000000004,26,-10,84,86,6,483,20,0,0,0,76,-76,0,0,0,0,0.0,0,0,0,0,0,1305,0,1229,2,0,0.0,0.0,0,0
658,13182,699,490,16,16,64,28,-16,-76,1229,1229,5,0,221,2,7,1,0,0.6000000000000001,20,-7,81,88,3,484,20,0,0,0,76,-76,0,0,0,0,0.0,0,0,0,0,0,1305,0,1229,0,0,0.0,0.0,0,0
659,13202,701,490,16,15,64,29,-15,-78,1234,1229,5,0,221,2,7,1,17,0.5,17,-5,84,89,2,485,11,0,0,0,78,-78,5,7,7,7,0.0,0,0,0,0,0,1312,7,1234,2,0,0.0,0.0,0,0
660,13222,703,490,16,12,64,29,-12,-81,1229,1234,5,0,221,2,7,1,0,0.30000000000000004,19,-3,85,85,2,486,11,0,0,0,81,-81,3,5,5,5,0.0,0,0,0,0,0,1310,5,1229,2,0,0.0,0.0,0,0
661,13242,704,490,16,9,64,29,-9,-84,1225,1229,5,0,221,2,7,1,0,0.0,16,-3,84,94,2,487,11,0,0,0,84,-84,2,4,4,4,0.0,0,0,0,0,0,1309,4,1225,2,0,0.0,0.0,0,0
662,13262,706,489,17,6,68,30,-6,-92,1216,1225,5,0,221,2,7,1,0,0.4,15,6,88,87,-4,488,11,0,0,0,92,-92,2,3,3,3,0.0,0,0,0,0,0,1308,3,1216,2,0,0.0,0.0,0,0
663,13282,708,490,16,4,64,30,-4,-90,1217,1216,5,0,221,2,7,1,0,-0.4,21,-1,90,94,0,489,10,0,0,0,90,-90,1,2,2,2,0.0,0,0,0,0,0,1307,2,1217,2,0,0.0,0.0,0,0
664,13302,710,490,16,3,64,31,-3,-92,1214,1217,5,0,221,2,7,1,0,-0.4,21,-1,90,94,0,489,30,0,0,0,92,-92,1,1,1,1,0.0,0,0,0,0,0,1306,1,1214,2,0,0.0,0.0,0,0
665,13322,711,489,17,1,68,31,-1,-97,1209,1214,5,0,221,2,7,1,0,-0.30000000000000004,20,-5,89,93,3,491,1,0,0,0,97,-97,1,1,1,1,0.0,0,0,0,0,0,1306,1,1209,2,0,0.0,0.0,0,0
666,13342,713,489,17,0,68,31,0,-99,1207,1209,5,0,221,2,7,1,0,0.30000000000000004,20,-8,90,98,4,492,1,0,0,0,99,-99,0,1,1,1,0.0,0,0,0,0,0,1306,1,1207,2,0,0.0,0.0,0,0
667,13362,715,488,18,-3,72,32,3,-106,1199,1207,5,0,221,2,7,1,0,0.30000000000000004,20,-4,92,97,1,493,1,0,0,0,106,-106,0,0,0,0,0.0,0,0,0,0,0,1305,0,1199,2,0,0.0,0.0,0,0
